SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-25-2020,Single Family Residential,5450 SW 183rd Ave,Beaverton,OR,97078,455500.0,4.0,2.5,"Beaverton, Aloha",2418.0,9583.0,1969.0,647.0,188.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/5450-SW-183RD-AVE-97078/home/26623584,RMLS,19481682.0,N,Y,45.480395,-122.864952
PAST SALE,April-1-2020,Single Family Residential,1485 NW Lancashire Ct,Beaverton,OR,97006,441000.0,4.0,3.0,NW Washington Co or Sauvie Island,2097.0,13503.0,1976.0,640.0,210.0,,Sold,,,https://www.redfin.com/OR/Beaverton/1485-NW-Lancashire-Ct-97006/home/26684442,RMLS,20081986.0,N,Y,45.5303358,-122.8623752
PAST SALE,,Single Family Residential,17715 NW Fall Ct,Beaverton,OR,97006,410000.0,3.0,2.0,,1511.0,7703.0,1978.0,,271.0,,,,,https://www.redfin.com/OR/Beaverton/17715-NW-Fall-Ct-97006/home/26555951,,,N,Y,45.5292081,-122.859494
PAST SALE,January-22-2021,Single Family Residential,16200 NW Mission Oaks Dr,Beaverton,OR,97006,723875.0,4.0,3.0,WATERHOUSE,3422.0,10018.0,1985.0,344.0,212.0,27.0,Sold,,,https://www.redfin.com/OR/Beaverton/16200-NW-Mission-Oaks-Dr-97006/home/26723501,RMLS,20642211.0,N,Y,45.5251343,-122.8438742
PAST SALE,August-14-2020,Single Family Residential,523 SW 174th Ter,Beaverton,OR,97006,365000.0,3.0,2.5,"Beaverton, Aloha",1472.0,2613.0,1999.0,505.0,248.0,,Sold,,,https://www.redfin.com/OR/Beaverton/523-SW-174th-Ter-97006/home/25760426,RMLS,20278348.0,N,Y,45.516118,-122.8556804
PAST SALE,June-1-2020,Single Family Residential,18079 SW Niks Dr,Aloha,OR,97003,332500.0,3.0,2.5,NIKOLAS MEADOWS,1367.0,2614.0,2001.0,579.0,243.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18079-SW-Niks-Dr-97006/home/26558492,RMLS,20624531.0,N,Y,45.50145,-122.863608
PAST SALE,July-21-2020,Single Family Residential,17320 SW Lisa St,Beaverton,OR,97006,457500.0,3.0,2.0,"Beaverton, Aloha",1312.0,5662.0,1993.0,529.0,349.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17320-SW-Lisa-St-97006/home/26729816,RMLS,20499399.0,N,Y,45.516293,-122.8552659
PAST SALE,September-8-2020,Single Family Residential,135 SW 167th Ave,Beaverton,OR,97006,585000.0,4.0,2.5,FIVE OAKS,2720.0,7840.0,1994.0,480.0,215.0,,Sold,,,https://www.redfin.com/OR/Beaverton/135-SW-167th-Ave-97006/home/26659893,RMLS,20080927.0,N,Y,45.5186608,-122.8503531
PAST SALE,,Single Family Residential,17310 NW Bernard Pl,Beaverton,OR,97006,368500.0,3.0,2.0,,1381.0,6970.0,1989.0,,267.0,,,,,https://www.redfin.com/OR/Beaverton/17310-NW-Bernard-Pl-97006/home/25811798,,,N,Y,45.5222003,-122.8550676
PAST SALE,August-13-2020,Single Family Residential,18528 SW Mcclarey Dr,Beaverton,OR,97007,305000.0,3.0,2.5,"Beaverton, Aloha",1610.0,2613.0,2001.0,506.0,189.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18528-SW-Mcclarey-Dr-97007/home/25789559,RMLS,20445181.0,N,Y,45.4722896,-122.867986
PAST SALE,August-27-2020,Single Family Residential,2410 SW 187th Ave,Beaverton,OR,97003,376000.0,3.0,2.0,"Beaverton, Aloha",1225.0,6534.0,1961.0,492.0,307.0,,Sold,,,https://www.redfin.com/OR/Beaverton/2410-SW-187th-Ave-97003/home/26554900,RMLS,20380214.0,N,Y,45.502288,-122.869745
PAST SALE,January-22-2020,Single Family Residential,2063 SW 186th Ave,Beaverton,OR,97003,351500.0,4.0,2.5,"Beaverton, Aloha",1531.0,3049.0,2006.0,710.0,230.0,,Sold,,,https://www.redfin.com/OR/Beaverton/2063-SW-186th-Ave-97006/home/26729781,RMLS,19149813.0,N,Y,45.5046738,-122.8690767
PAST SALE,March-20-2020,Single Family Residential,2335 SW 188th Ct,Beaverton,OR,97003,431000.0,4.0,2.5,"Beaverton, Aloha",1793.0,7840.0,1976.0,652.0,240.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/2335-SW-188TH-CT-97003/home/26655201,RMLS,20596199.0,N,Y,45.502784,-122.871505
PAST SALE,May-15-2020,Single Family Residential,17875 SW Zenith Pl,Beaverton,OR,97007,511000.0,4.0,2.5,Cruz Ridge/Cooper Mountain,2168.0,6098.0,1998.0,596.0,236.0,8.0,Sold,,,https://www.redfin.com/OR/Beaverton/17875-SW-Zenith-Pl-97007/home/26653475,RMLS,20118521.0,N,Y,45.4664789,-122.8609036
PAST SALE,April-24-2020,Single Family Residential,17638 SW Mildred Ln,Beaverton,OR,97007,1268000.0,5.0,3.0,Cooper Mtn. Area,4358.0,104108.0,1990.0,617.0,291.0,,Sold,,,https://www.redfin.com/OR/Beaverton/17638-SW-Mildred-Ln-97007/home/26611385,RMLS,20075201.0,N,Y,45.459743,-122.858731
PAST SALE,October-15-2020,Single Family Residential,17970 SW Shaw St,Aloha,OR,97078,390000.0,5.0,2.0,BEAVERTON/ALOHA,1928.0,10890.0,1915.0,443.0,202.0,,Sold,,,https://www.redfin.com/OR/BEAVERTON/17970-SW-SHAW-ST-97078/home/25813255,RMLS,20073239.0,N,Y,45.492708,-122.862036
PAST SALE,November-12-2020,Single Family Residential,6041 SW Vermont St,Portland,OR,97219,400897.0,3.0,1.5,"Portland West, Raleigh Hills",1942.0,12196.0,1955.0,415.0,206.0,,Sold,,,https://www.redfin.com/OR/Portland/6041-SW-Vermont-St-97219/home/26370296,RMLS,20086397.0,N,Y,45.4764409,-122.739342
PAST SALE,December-1-2020,Single Family Residential,6240 SW California St,Portland,OR,97219,662500.0,4.0,2.5,"Portland West, Raleigh Hills",2300.0,14810.0,1956.0,396.0,288.0,,Sold,,,https://www.redfin.com/OR/Portland/6240-S-California-St-97219/home/26488869,RMLS,20554417.0,N,Y,45.4743877,-122.7413474
PAST SALE,August-14-2020,Single Family Residential,10952 SW 63rd Ave,Portland,OR,97219,417000.0,3.0,2.0,"Portland West, Raleigh Hills",1050.0,5227.0,1980.0,505.0,397.0,,Sold,,,https://www.redfin.com/OR/Portland/10952-SW-63rd-Ave-97219/home/26504981,RMLS,20330725.0,N,Y,45.4462165,-122.7413535
PAST SALE,,Single Family Residential,7556 SW Red Cedar Way,Portland,OR,97223,730382.0,3.0,2.0,,2184.0,19602.0,1994.0,,334.0,,,,,https://www.redfin.com/OR/Portland/7556-SW-Red-Cedar-Way-97223/home/26648302,,,N,Y,45.449473,-122.7543353
PAST SALE,January-7-2020,Single Family Residential,9610 SW Ventura Ct,Tigard,OR,97223,549500.0,4.0,3.5,Washington County Estates,3472.0,9583.0,1979.0,725.0,158.0,,Sold,,,https://www.redfin.com/OR/Tigard/9610-SW-Ventura-Ct-97223/home/26719676,RMLS,19262016.0,N,Y,45.4497209,-122.7450102
PAST SALE,September-22-2020,Single Family Residential,18890 SW Wedgfield Ln,Aloha,OR,97078,440000.0,3.0,2.0,"Beaverton, Aloha",1499.0,8712.0,1972.0,466.0,294.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18890-SW-Wedgefield-Ln-97007/home/26631492,RMLS,20194586.0,N,Y,45.4891763,-122.872101
PAST SALE,September-30-2020,Single Family Residential,18685 SW Viking Ct,Beaverton,OR,97007,416200.0,3.0,2.0,"Beaverton, Aloha",1269.0,13503.0,1972.0,458.0,328.0,,Sold,,,https://www.redfin.com/OR/Beaverton/18685-SW-Viking-Ct-97007/home/25799090,RMLS,20575479.0,N,Y,45.4680751,-122.869579
PAST SALE,,Single Family Residential,16292 SW Melinda St,Beaverton,OR,97007,440000.0,3.0,3.0,,1744.0,7405.0,1987.0,,252.0,,,,,https://www.redfin.com/OR/Beaverton/16292-SW-Melinda-St-97007/home/26622425,,,N,Y,45.466914,-122.8444053
PAST SALE,July-14-2020,Single Family Residential,15754 SW Wren Ln,Beaverton,OR,97007,569995.0,4.0,2.5,WESTMONT,2297.0,,2020.0,536.0,248.0,60.0,Sold,,,https://www.redfin.com/OR/Beaverton/15754-SW-Wren-Ln-97007/home/170378524,RMLS,20533596.0,N,Y,45.4355,-122.8367
PAST SALE,,Single Family Residential,6130 SW Thomas St,Portland,OR,97221,3650000.0,8.0,5.0,,7962.0,142441.0,1969.0,,458.0,,,,,https://www.redfin.com/OR/Portland/6130-SW-Thomas-St-97221/home/26342688,,,N,Y,45.4939394,-122.7402749
PAST SALE,October-2-2020,Single Family Residential,11960 SW Murphy Ln,Beaverton,OR,97008,465000.0,4.0,3.0,Greenway,1996.0,6969.0,1975.0,456.0,233.0,,Sold,,,https://www.redfin.com/OR/Beaverton/11960-SW-Murphy-Ln-97008/home/26674480,RMLS,20002533.0,N,Y,45.4583767,-122.8002882
PAST SALE,December-18-2020,Single Family Residential,640 SW Willow Creek Dr,Beaverton,OR,97003,450000.0,4.0,2.0,"Beaverton, Aloha",2257.0,9147.0,1973.0,379.0,199.0,,Sold,,,https://www.redfin.com/OR/Beaverton/640-SW-Willow-Creek-Dr-97006/home/26558545,RMLS,20351694.0,N,Y,45.5146845,-122.8700575
PAST SALE,December-9-2020,Single Family Residential,1023 NW Ash Creek Ln,Portland,OR,97229,497000.0,4.0,2.0,NW Washington Co or Sauvie Island,2672.0,12196.0,1954.0,388.0,186.0,,Sold,,,https://www.redfin.com/OR/Portland/1023-NW-Ash-Creek-Ln-97229/home/173532765,RMLS,20257712.0,N,Y,45.5261632,-122.7797387
PAST SALE,September-14-2020,Single Family Residential,8311 SW Barnes Rd,Portland,OR,97225,600000.0,5.0,3.0,"Portland West, Raleigh Hills",3928.0,21780.0,1948.0,474.0,153.0,,Sold,,,https://www.redfin.com/OR/Portland/8311-SW-Barnes-Rd-97225/home/26566886,RMLS,20445879.0,N,Y,45.5102788,-122.7622574
PAST SALE,January-24-2020,Single Family Residential,16950 SW Kattegat Dr,Beaverton,OR,97006,395000.0,3.0,2.5,Village At Waterhouse,1701.0,3920.0,1998.0,708.0,232.0,80.0,Sold,,,https://www.redfin.com/OR/Beaverton/16950-SW-Kattegat-Dr-97006/home/26714281,RMLS,19108956.0,N,Y,45.5186397,-122.8518206
PAST SALE,February-28-2020,Single Family Residential,9233 NW Harvest Hill Dr,Portland,OR,97229,620000.0,5.0,3.0,NW Washington Co or Sauvie Island,2460.0,5662.0,2012.0,673.0,252.0,57.0,Sold,,,https://www.redfin.com/OR/Portland/9233-NW-Harvest-Hill-Dr-97229/home/26737788,RMLS,20027635.0,N,Y,45.5276369,-122.7719581
PAST SALE,November-25-2020,Single Family Residential,1684 NW Jennifer Pl,Portland,OR,97229,625000.0,4.0,2.5,Lost Park,2614.0,8712.0,1991.0,402.0,239.0,,Sold,,,https://www.redfin.com/OR/Portland/1684-NW-Jennifer-Pl-97229/home/26663202,RMLS,20034263.0,N,Y,45.5320217,-122.7867057
PAST SALE,February-11-2020,Single Family Residential,18255 SW Kinnaman Rd,Aloha,OR,97078,400000.0,5.0,3.0,"Beaverton, Aloha",3300.0,32670.0,1949.0,690.0,121.0,,Sold,,,https://www.redfin.com/OR/Aloha/18255-SW-Kinnaman-Rd-97007/home/26583129,RMLS,19535254.0,N,Y,45.4849525,-122.8649343
PAST SALE,December-10-2020,Single Family Residential,9910 SW Morrison St,Portland,OR,97225,800000.0,3.0,2.5,WEST HAVEN,2112.0,20908.0,1988.0,387.0,379.0,,Sold,,,https://www.redfin.com/OR/Portland/9910-SW-Morrison-St-97225/home/26611190,RMLS,20133841.0,N,Y,45.5169993,-122.7789399
PAST SALE,July-27-2020,Single Family Residential,10680 SW Wedgewood St,Portland,OR,97225,660000.0,5.0,3.0,Cedar Hills,3456.0,10018.0,1962.0,523.0,191.0,12.0,Sold,,,https://www.redfin.com/OR/Portland/10680-SW-Wedgewood-St-97225/home/25740010,RMLS,20221857.0,N,Y,45.5060565,-122.7868726
PAST SALE,July-28-2020,Single Family Residential,2525 SW Timberline Dr,Portland,OR,97225,535000.0,3.0,2.5,VISTA HILLS,2700.0,10454.0,1965.0,522.0,198.0,,Sold,,,https://www.redfin.com/OR/Portland/2525-SW-Timberline-Dr-97225/home/26733745,RMLS,20158628.0,N,Y,45.5018842,-122.7714808
PAST SALE,July-29-2020,Single Family Residential,7590 SW Bel Aire Dr,Beaverton,OR,97008,470000.0,4.0,2.0,"Beaverton, Aloha",1480.0,8276.0,1967.0,521.0,318.0,,Sold,,,https://www.redfin.com/OR/Beaverton/7590-SW-Bel-Aire-Dr-97008/home/25892251,RMLS,20469306.0,N,Y,45.4651356,-122.7916764
PAST SALE,October-21-2020,Single Family Residential,16736 SW Blackberry Ln,Beaverton,OR,97007,764900.0,4.0,3.5,"Beaverton, Aloha",4102.0,9147.0,1998.0,437.0,186.0,,Sold,,,https://www.redfin.com/OR/Beaverton/16736-SW-Blackberry-Ln-97007/home/26669210,RMLS,20481383.0,N,Y,45.4561996,-122.85029
PAST SALE,September-17-2020,Single Family Residential,15825 SW Thrush,Beaverton,OR,97007,566060.0,4.0,2.5,WESTMONT,2297.0,,2020.0,471.0,246.0,60.0,Sold,,,https://www.redfin.com/OR/Beaverton/15825-SW-Thrush-Ln-97007/home/161341000,RMLS,20071425.0,N,Y,45.43585,-122.84024
PAST SALE,October-8-2020,Single Family Residential,9764 SW 172nd Ave,Beaverton,OR,97007,625000.0,4.0,3.0,"Beaverton, Aloha",2835.0,6534.0,2019.0,450.0,220.0,,Sold,,,https://www.redfin.com/OR/Beaverton/9764-SW-172nd-Ave-97007/home/170144655,RMLS,20218130.0,N,Y,45.449291,-122.853604
PAST SALE,October-9-2020,Single Family Residential,6760 SW 160th Ave,Beaverton,OR,97007,501000.0,3.0,2.0,"Beaverton, Aloha",1718.0,6969.0,1991.0,449.0,292.0,,Sold,,,https://www.redfin.com/OR/Beaverton/6760-SW-160th-Ave-97007/home/26735659,RMLS,20503103.0,N,Y,45.471113,-122.8415825
PAST SALE,February-27-2020,Single Family Residential,15370 SW Heron Ct,Beaverton,OR,97007,710000.0,5.0,3.5,MURRAYHILL,4064.0,10018.0,1991.0,674.0,175.0,67.0,Sold,,,https://www.redfin.com/OR/Beaverton/15370-SW-Heron-Ct-97007/home/26565623,RMLS,19021086.0,N,Y,45.4429188,-122.8352378
PAST SALE,February-28-2020,Single Family Residential,13290 SW Pearl St,Beaverton,OR,97005,353000.0,3.0,1.0,"Beaverton, Aloha",1085.0,8712.0,1955.0,673.0,325.0,,Sold,,,https://www.redfin.com/OR/Beaverton/13290-SW-Pearl-St-97005/home/26659901,RMLS,20649264.0,N,Y,45.4824944,-122.8135584
PAST SALE,August-7-2020,Single Family Residential,10590 NW LA Cassel Crest Ln,Portland,OR,97229,865000.0,4.0,3.5,"Portland West, Raleigh Hills",4070.0,16552.0,1989.0,512.0,213.0,,Sold,,,https://www.redfin.com/OR/Portland/10590-NW-La-Cassel-Crest-Ln-97229/home/26621447,RMLS,20628028.0,N,Y,45.5342655,-122.7856149
PAST SALE,January-26-2021,Single Family Residential,2080 SW 106th Pl,Portland,OR,97225,615000.0,4.0,2.5,Cedar Hills,2615.0,7840.0,1990.0,340.0,235.0,,Sold,,,https://www.redfin.com/OR/Portland/2080-SW-106th-Pl-97225/home/26666362,RMLS,20401888.0,N,Y,45.5048102,-122.7851247
PAST SALE,March-1-2021,Single Family Residential,15400 SW Deline St,Beaverton,OR,97007,470000.0,3.0,2.0,"Beaverton, Aloha",1518.0,7840.0,1979.0,306.0,310.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15400-SW-Deline-St-97007/home/26693954,RMLS,21448723.0,N,Y,45.4796578,-122.8354837
PAST SALE,February-7-2020,Single Family Residential,12111 SW Tesla Ter,Beaverton,OR,97008,402000.0,4.0,3.5,TESLA TERRACE,1583.0,2178.0,2019.0,694.0,254.0,62.0,Sold,,,https://www.redfin.com/OR/Beaverton/12111-SW-Tesla-Ter-97008/home/161340636,RMLS,20565352.0,N,Y,45.4628068,-122.8013963
PAST SALE,October-16-2020,Single Family Residential,9382 SW Lehman St,Tigard,OR,97223,472500.0,3.0,2.5,Metzger,1878.0,3484.0,2014.0,442.0,252.0,54.0,Sold,,,https://www.redfin.com/OR/Portland/9382-SW-Lehman-St-97223/home/54836319,RMLS,20167481.0,N,Y,45.448949,-122.7733639
PAST SALE,October-19-2020,Single Family Residential,12930 SW Laurmont Dr,Tigard,OR,97223,445000.0,5.0,2.5,VILLAGE AT SUMMER LAKE PARK,1888.0,7840.0,1988.0,439.0,236.0,,Sold,,,https://www.redfin.com/OR/Tigard/12930-SW-Laurmont-Dr-97223/home/25825751,RMLS,20679230.0,N,Y,45.4357897,-122.8109885
PAST SALE,March-16-2020,Single Family Residential,8330 SW Pine St,Portland,OR,97223,575000.0,3.0,2.0,METZGER,1926.0,16988.0,1980.0,656.0,299.0,,Sold,,,https://www.redfin.com/OR/Portland/8330-SW-Pine-St-97223/home/26676332,RMLS,20372508.0,N,Y,45.4429911,-122.7628715
PAST SALE,July-2-2020,Single Family Residential,14370 SW Equestrian Ln,Beaverton,OR,97008,517500.0,4.0,2.5,"Beaverton, Aloha",2229.0,3484.0,2014.0,548.0,232.0,85.0,Sold,,,https://www.redfin.com/OR/Beaverton/14370-SW-Equestrian-Ln-97008/home/56335726,RMLS,20350480.0,N,Y,45.445941,-122.8247222
PAST SALE,January-10-2020,Single Family Residential,15175 SW Obsidian St,Beaverton,OR,97007,485000.0,4.0,2.5,SEXTON MOUNTAIN,2287.0,5227.0,1997.0,722.0,212.0,,Sold,,,https://www.redfin.com/OR/Beaverton/15175-SW-Obsidian-St-97007/home/25857758,RMLS,19423856.0,N,Y,45.4490357,-122.8315564
PAST SALE,December-4-2020,Single Family Residential,1322 NW 174th Pl,Beaverton,OR,97006,515000.0,4.0,2.5,"Beaverton, Aloha",2402.0,7405.0,1986.0,393.0,214.0,,Sold,,,https://www.redfin.com/OR/Beaverton/1322-NW-174th-Pl-97006/home/26691422,RMLS,20560042.0,N,Y,45.5293331,-122.8550276
PAST SALE,June-11-2020,Single Family Residential,16245 NW Gianola Ct,Beaverton,OR,97006,600000.0,4.0,2.5,WATERHOUSE,3093.0,11325.0,1987.0,569.0,194.0,35.0,Sold,,,https://www.redfin.com/OR/Beaverton/16245-NW-Gianola-Ct-97006/home/26662724,RMLS,20449105.0,N,Y,45.5248077,-122.8440574
PAST SALE,April-9-2020,Single Family Residential,18395 SW Florendo Ln,Beaverton,OR,97007,670000.0,4.0,3.0,RENAISSANCE POINTE,3369.0,7405.0,2004.0,632.0,199.0,57.0,Sold,,,https://www.redfin.com/OR/Beaverton/18395-SW-Florendo-Ln-97007/home/26654753,RMLS,19443275.0,N,Y,45.454502,-122.8666823
PAST SALE,December-23-2020,Single Family Residential,1675 NW Murray Rd,Portland,OR,97229,550000.0,4.0,3.0,Terra Linda,1972.0,7405.0,1966.0,374.0,279.0,,Sold,,,https://www.redfin.com/OR/Portland/1675-NW-Murray-Rd-97229/home/26664257,RMLS,20338846.0,N,Y,45.531881,-122.8131956
PAST SALE,,Single Family Residential,1390 NW 131st Ave,Portland,OR,97229,600000.0,3.0,2.0,,1488.0,7206.0,1962.0,,403.0,,,,,https://www.redfin.com/OR/Portland/1390-NW-131st-Ave-97229/home/26610076,,,N,Y,45.5295678,-122.8115638
PAST SALE,February-5-2021,Single Family Residential,10325 SW Cormorant Dr,Beaverton,OR,97007,690000.0,3.0,2.5,Murayhill,3018.0,9147.0,1993.0,330.0,229.0,27.0,Sold,,,https://www.redfin.com/OR/Beaverton/10325-SW-Cormorant-Dr-97007/home/26659586,RMLS,20436557.0,N,Y,45.4452863,-122.8454681
PAST SALE,March-5-2021,Single Family Residential,12055 SW Foothill Dr,Portland,OR,97225,545000.0,4.0,3.0,"Portland West, Raleigh Hills",2688.0,10890.0,1955.0,302.0,203.0,,Sold,,,https://www.redfin.com/OR/Portland/12055-SW-Foothill-Dr-97225/home/26619300,RMLS,21123395.0,N,Y,45.5110186,-122.801086
PAST SALE,,Single Family Residential,8535 SW Oleson Rd,Portland,OR,97223,285000.0,2.0,1.0,,840.0,12632.0,1940.0,,339.0,,,,,https://www.redfin.com/OR/Portland/8535-SW-Oleson-Rd-97223/home/26726870,,,N,Y,45.4584923,-122.763775
PAST SALE,January-26-2021,Single Family Residential,8547 SW Holly Ln,Portland,OR,97223,859900.0,4.0,3.0,Piper Ridge,3100.0,,2021.0,340.0,277.0,30.0,Sold,,,https://www.redfin.com/OR/Portland/8547-SW-Holly-Ln-97223/home/173495789,RMLS,20556755.0,N,Y,45.4647528,-122.7649292
PAST SALE,July-15-2020,Single Family Residential,9109 SW Lehman St,Tigard,OR,97223,565000.0,3.0,2.0,Metzger,2468.0,10018.0,2007.0,535.0,229.0,,Sold,,,https://www.redfin.com/OR/Portland/9109-SW-Lehman-St-97223/home/25810078,RMLS,20448050.0,N,Y,45.4495844,-122.770899
PAST SALE,July-8-2020,Single Family Residential,14199 SW Burlwood Ln,Beaverton,OR,97005,431000.0,4.0,2.5,45 Central,1572.0,1306.0,2013.0,542.0,274.0,93.0,Sold,,,https://www.redfin.com/OR/Beaverton/14199-SW-Burlwood-Ln-97005/home/44589832,RMLS,20285810.0,N,Y,45.5051494,-122.8232895
PAST SALE,September-21-2020,Single Family Residential,11000 NW Copeland St,Portland,OR,97229,925000.0,4.0,4.5,CEDAR MILL,3452.0,19602.0,2012.0,467.0,268.0,,Sold,,,https://www.redfin.com/OR/Portland/11000-NW-Copeland-St-97229/home/25769447,RMLS,20633072.0,N,Y,45.5238623,-122.7901986
PAST SALE,November-25-2020,Single Family Residential,7342 SW Arranmore Way,Portland,OR,97223,712500.0,3.0,3.0,ARRANMORE,3556.0,7405.0,1990.0,402.0,200.0,139.0,Sold,,,https://www.redfin.com/OR/Portland/7342-SW-Arranmore-Way-97223/home/26707768,RMLS,20466259.0,N,Y,45.4733007,-122.7510524
PAST SALE,April-6-2020,Single Family Residential,8311 SW 160th Ave,Beaverton,OR,97007,479000.0,3.0,2.0,Summercrest/Sexton MNT Area,1775.0,7840.0,1982.0,635.0,270.0,,Sold,,,https://www.redfin.com/OR/Beaverton/8311-SW-160th-Ave-97007/home/26729347,RMLS,20637467.0,N,Y,45.4597836,-122.8423049
PAST SALE,March-4-2021,Single Family Residential,11261 SW Pintail Loop,Beaverton,OR,97007,556000.0,3.0,2.5,MURRAYHILL,1915.0,6534.0,1994.0,303.0,290.0,28.0,Sold,,,https://www.redfin.com/OR/Beaverton/11261-SW-Pintail-Loop-97007/home/26661472,RMLS,21557129.0,N,Y,45.4386069,-122.8342169
PAST SALE,May-29-2020,Single Family Residential,6700 SW Taylors Ferry Rd,Portland,OR,97223,425000.0,2.0,1.0,NORTH TIGARD,1173.0,14810.0,1952.0,582.0,362.0,,Sold,,,https://www.redfin.com/OR/Tigard/6700-SW-Taylors-Ferry-Rd-97223/home/26709322,RMLS,20398264.0,N,Y,45.4546095,-122.7457678
PAST SALE,September-25-2020,Single Family Residential,9225 SW Jamieson Rd,Beaverton,OR,97005,470000.0,3.0,2.0,"Portland West, Raleigh Hills",1590.0,7405.0,1968.0,463.0,296.0,,Sold,,,https://www.redfin.com/OR/Beaverton/9225-SW-Jamieson-Rd-97005/home/26683125,RMLS,20120606.0,N,Y,45.4822386,-122.7722456
PAST SALE,December-18-2020,Single Family Residential,9248 SW Chopin Ln,Portland,OR,97225,510000.0,3.0,2.5,"Portland West, Raleigh Hills",1762.0,2613.0,2016.0,379.0,289.0,77.0,Sold,,,https://www.redfin.com/OR/Portland/9248-SW-Chopin-Ln-97225/home/101102293,RMLS,20052716.0,N,Y,45.5130688,-122.7722727
PAST SALE,February-6-2020,Single Family Residential,10495 NW Leahy Rd,Portland,OR,97229,336000.0,3.0,1.5,Cedar Mill,1561.0,15245.0,1962.0,695.0,215.0,,Sold,,,https://www.redfin.com/OR/Portland/10495-NW-Leahy-Rd-97229/home/26692577,RMLS,19216377.0,N,Y,45.5234604,-122.7850599
PAST SALE,July-17-2020,Single Family Residential,14145 SW Far Vista Dr,Beaverton,OR,97005,565000.0,4.0,2.0,Bennett Subdivison,1947.0,27878.0,1950.0,533.0,290.0,,Sold,,,https://www.redfin.com/OR/Beaverton/14145-SW-Far-Vista-Dr-97005/home/26695440,RMLS,20365782.0,N,Y,45.5091818,-122.8226074
PAST SALE,December-29-2020,Single Family Residential,13040 SW Walker Rd,Beaverton,OR,97005,369900.0,3.0,1.0,"Beaverton, Aloha",986.0,8276.0,1958.0,368.0,375.0,13.0,Sold,,,https://www.redfin.com/OR/Beaverton/13040-SW-Walker-Rd-97005/home/26634726,RMLS,20558103.0,N,Y,45.5031909,-122.8114665
PAST SALE,,Single Family Residential,5315 SW Elm Ave,Beaverton,OR,97005,450000.0,3.0,2.0,,1374.0,11326.0,1960.0,,328.0,,,,,https://www.redfin.com/OR/Beaverton/5315-SW-Elm-Ave-97005/home/26570103,,,N,Y,45.4815367,-122.7775543
PAST SALE,November-20-2020,Single Family Residential,5590 SW Chestnut Ave,Beaverton,OR,97003,565000.0,4.0,3.0,Denny Whitford/Raleigh West,2017.0,7840.0,1961.0,407.0,280.0,,Sold,,,https://www.redfin.com/OR/Beaverton/5590-SW-Chestnut-Ave-97005/home/26655270,RMLS,20088003.0,N,Y,45.4797585,-122.7739507
PAST SALE,March-18-2020,Single Family Residential,10208 SW Washington St,Portland,OR,97225,510000.0,2.0,2.0,NW Washington Co or Sauvie Island,1740.0,6969.0,1984.0,654.0,293.0,,Sold,,,https://www.redfin.com/OR/Portland/10208-SW-Washington-St-97225/home/26676249,RMLS,20530064.0,N,Y,45.5180581,-122.7820292
PAST SALE,September-30-2020,Single Family Residential,12218 SW Taylor Ct,Beaverton,OR,97003,435000.0,3.0,2.0,"Beaverton, Aloha",1628.0,6969.0,1978.0,458.0,267.0,,Sold,,,https://www.redfin.com/OR/Beaverton/12218-SW-Taylor-CT-97003/home/172832748,RMLS,20669209.0,N,Y,45.515491,-122.803253
PAST SALE,March-2-2021,Single Family Residential,5165 SW 189th Ave,Beaverton,OR,97078,405000.0,3.0,1.0,"Beaverton, Aloha",1000.0,9147.0,1972.0,305.0,405.0,,Sold,,,https://www.redfin.com/OR/Beaverton/5165-SW-189th-Ave-97007/home/26665459,RMLS,21261089.0,N,Y,45.4824697,-122.8721112
PAST SALE,July-31-2020,Single Family Residential,2296 NW 118th Ave,Portland,OR,97229,695000.0,5.0,4.0,Cedar Mill,3144.0,5227.0,2016.0,519.0,221.0,32.0,Sold,,,https://www.redfin.com/OR/Portland/2296-NW-118th-Ave-97229/home/112775762,RMLS,20282016.0,N,Y,45.5362674,-122.7977957
PAST SALE,September-15-2020,Single Family Residential,10600 NW Flotoma Dr,Portland,OR,97229,525000.0,3.0,2.0,NW,1458.0,10454.0,1966.0,473.0,360.0,,Sold,,,https://www.redfin.com/OR/Portland/10600-NW-Flotoma-Dr-97229/home/26615158,RMLS,20582247.0,N,Y,45.5221158,-122.7855312
